train_loss,train_acc,val_loss,val_acc,val_f1
0.11832905473420396,0.9643202125090558,0.0943639483087911,0.9719806763285024,0.9724857685009488
0.06507179334051331,0.9794735571118087,0.09273054322335296,0.9710144927536232,0.9715639810426541
0.037910308859091475,0.9856918618691137,0.10902284946194134,0.9714975845410628,0.9720246562351825
